order_id,order_date,order_value,quantity,category,discount_pct,payment_method,cod_charge,customer_id,account_age_days,prior_orders,prior_rto_count,pincode,courier_id,pincode_tier,historical_pincode_rto_rate,orders_last_24h,device_cluster_size,rto_label
ORD000016501,2026-05-30 12:21:23,559.06,3,Home,22.23,UPI,0.0,CUST009514,1413,12,5,100935,Courier_B,3,0.0968,2,3,0
ORD000016502,2026-05-30 12:24:40,238.32,1,Apparel,0.0,COD,39.0,CUST001563,971,1,1,100584,Courier_B,2,0.2291,5,1,0
ORD000016503,2026-05-30 12:29:00,183.67,2,Apparel,19.46,UPI,0.0,CUST003633,338,12,6,100965,Courier_D,2,0.3385,1,5,1
ORD000016504,2026-05-30 12:37:10,698.38,2,Beauty,23.03,COD,20.0,CUST007170,600,16,0,100474,Courier_B,2,0.1397,0,5,1
ORD000016505,2026-05-30 12:37:32,1306.88,2,Electronics,0.0,COD,79.0,CUST003069,690,2,2,100950,Courier_D,1,0.1107,0,3,1
ORD000016506,2026-05-30 12:51:04,825.16,1,Apparel,0.0,Credit Card,0.0,CUST005051,1239,4,4,100995,Courier_B,2,0.1865,4,4,0
ORD000016507,2026-05-30 12:51:57,191.56,2,Jewelry,0.0,Credit Card,0.0,CUST004925,429,12,8,100338,Courier_B,1,0.04,5,5,1
ORD000016508,2026-05-30 12:54:40,539.46,1,Apparel,38.15,UPI,0.0,CUST009916,229,5,4,100222,Courier_D,3,0.2493,1,1,0
ORD000016509,2026-05-30 12:59:33,1037.38,4,Apparel,16.2,COD,29.0,CUST008017,341,16,3,100518,Courier_D,2,0.2041,5,1,0
ORD000016510,2026-05-30 13:02:42,539.63,2,Beauty,0.0,Credit Card,0.0,CUST004089,266,19,3,100205,Courier_E,1,0.3891,0,4,0
ORD000016511,2026-05-30 13:09:56,780.88,2,Footwear,0.0,Credit Card,0.0,CUST000968,1055,33,3,100183,Courier_A,3,0.2907,4,1,0
ORD000016512,2026-05-30 13:25:08,424.19,3,Home,26.04,UPI,0.0,CUST007143,996,18,3,100746,Courier_C,2,0.2648,0,3,0
ORD000016513,2026-05-30 13:27:22,442.41,3,Beauty,0.0,UPI,0.0,CUST002286,979,5,5,100036,Courier_A,3,0.55,0,1,0
ORD000016514,2026-05-30 13:28:07,355.07,3,Footwear,0.0,COD,20.0,CUST005992,101,40,0,100940,Courier_A,3,0.1975,1,3,0
ORD000016515,2026-05-30 13:35:06,982.02,3,Apparel,0.0,UPI,0.0,CUST006385,1306,27,7,100363,Courier_C,3,0.4577,3,1,1
ORD000016516,2026-05-30 14:33:06,1032.84,1,Apparel,0.0,UPI,0.0,CUST003243,218,0,0,100459,Courier_B,1,0.55,2,1,1
ORD000016517,2026-05-30 14:34:12,386.01,1,Beauty,0.0,UPI,0.0,CUST006254,591,20,1,100079,Courier_C,3,0.4321,0,1,1
ORD000016518,2026-05-30 14:35:11,1100.91,3,Jewelry,0.0,COD,39.0,CUST004797,348,2,2,100133,Courier_A,2,0.1483,3,4,0
ORD000016519,2026-05-30 14:37:05,192.18,4,Beauty,10.54,UPI,0.0,CUST001983,205,42,7,100435,Courier_B,1,0.5015,4,5,0
ORD000016520,2026-05-30 14:50:05,524.84,1,Beauty,0.0,UPI,0.0,CUST000922,108,10,3,100172,Courier_A,3,0.0605,2,5,0
ORD000016521,2026-05-30 15:01:31,203.78,1,Beauty,0.0,UPI,0.0,CUST007156,236,36,5,100443,Courier_A,2,0.3261,4,4,1
ORD000016522,2026-05-30 15:19:44,243.35,2,Apparel,0.0,UPI,0.0,CUST009845,1080,1,1,100549,Courier_E,3,0.2996,1,2,1
ORD000016523,2026-05-30 15:23:42,201.84,2,Jewelry,17.71,UPI,0.0,CUST002270,1258,20,8,100245,Courier_A,1,0.1218,5,5,0
ORD000016524,2026-05-30 15:25:34,356.17,2,Footwear,0.0,UPI,0.0,CUST006798,801,42,8,100024,Courier_A,3,0.3499,1,5,0
ORD000016525,2026-05-30 15:36:37,988.12,1,Apparel,0.0,Debit Card,0.0,CUST003508,1416,46,2,100527,Courier_A,1,0.0421,0,1,1
ORD000016526,2026-05-30 15:37:36,565.27,1,Apparel,23.93,Credit Card,0.0,CUST005752,963,38,7,100946,Courier_A,3,0.1399,4,2,0
ORD000016527,2026-05-30 15:51:04,377.24,2,Electronics,1.56,Credit Card,0.0,CUST000081,1257,27,9,100512,Courier_C,3,0.2879,4,3,1
ORD000016528,2026-05-30 16:01:51,523.84,2,Electronics,0.0,COD,20.0,CUST009164,30,39,4,100356,Courier_B,1,0.2443,4,1,1
ORD000016529,2026-05-30 16:04:25,116.16,5,Beauty,0.0,Credit Card,0.0,CUST007904,309,47,0,100125,Courier_C,2,0.073,1,5,0
ORD000016530,2026-05-30 16:08:06,950.94,1,Home,0.0,UPI,0.0,CUST001989,878,11,6,100344,Courier_B,3,0.2872,3,1,0
ORD000016531,2026-05-30 16:08:37,99.67,2,Jewelry,43.81,UPI,0.0,CUST009010,1136,32,2,100686,Courier_B,2,0.2158,4,4,0
ORD000016532,2026-05-30 16:10:32,341.79,3,Home,4.43,UPI,0.0,CUST007881,615,31,0,100657,Courier_B,2,0.3062,3,2,0
ORD000016533,2026-05-30 16:19:19,565.04,4,Beauty,19.04,COD,49.0,CUST006552,1429,31,4,100798,Courier_B,1,0.0823,0,4,0
ORD000016534,2026-05-30 16:43:06,859.57,1,Electronics,9.32,Debit Card,0.0,CUST003746,556,30,7,100748,Courier_A,1,0.0992,5,2,0
ORD000016535,2026-05-30 16:44:23,728.65,3,Apparel,0.0,UPI,0.0,CUST004739,1147,39,2,100241,Courier_C,2,0.3027,2,5,0
ORD000016536,2026-05-30 16:47:33,578.48,1,Electronics,0.0,COD,29.0,CUST008757,784,38,0,100308,Courier_B,1,0.4391,2,3,1
ORD000016537,2026-05-30 16:48:05,1931.38,3,Apparel,15.01,Credit Card,0.0,CUST001095,954,20,3,100606,Courier_D,1,0.2886,4,3,0
ORD000016538,2026-05-30 16:51:18,3016.6,2,Beauty,28.76,Credit Card,0.0,CUST008721,1398,44,6,100321,Courier_A,1,0.3928,0,1,0
ORD000016539,2026-05-30 17:09:25,605.25,3,Apparel,26.92,UPI,0.0,CUST001474,1334,39,5,100819,Courier_C,3,0.1185,5,4,0
ORD000016540,2026-05-30 17:13:12,555.53,4,Apparel,25.45,COD,29.0,CUST007553,1323,28,5,100126,Courier_A,1,0.1898,0,1,1
ORD000016541,2026-05-30 17:16:03,529.65,1,Beauty,41.28,Net Banking,0.0,CUST001336,686,3,3,100405,Courier_D,2,0.1978,0,4,1
ORD000016542,2026-05-30 17:20:56,369.19,3,Apparel,0.0,COD,99.0,CUST008078,1315,43,5,100709,Courier_B,2,0.1474,3,1,1
ORD000016543,2026-05-30 17:36:32,812.96,1,Beauty,29.14,COD,59.0,CUST006040,1030,43,5,100675,Courier_C,3,0.2843,1,3,0
ORD000016544,2026-05-30 17:37:32,1664.42,1,Electronics,0.0,UPI,0.0,CUST007127,846,26,0,100463,Courier_B,2,0.1585,5,2,0
ORD000016545,2026-05-30 17:49:25,82.09,2,Apparel,10.04,Credit Card,0.0,CUST007794,287,28,4,100727,Courier_A,1,0.126,2,5,1
ORD000016546,2026-05-30 17:49:41,525.46,3,Beauty,29.25,COD,59.0,CUST000004,1155,33,7,100655,Courier_D,2,0.195,1,4,0
ORD000016547,2026-05-30 17:58:02,1980.05,4,Electronics,31.1,Credit Card,0.0,CUST004319,301,36,8,100726,Courier_A,3,0.0565,2,1,1
ORD000016548,2026-05-30 18:04:19,824.3,2,Beauty,31.13,COD,99.0,CUST004486,257,41,2,100677,Courier_C,1,0.1319,3,1,1
ORD000016549,2026-05-30 18:06:24,838.02,2,Apparel,10.9,COD,20.0,CUST004942,661,35,5,100553,Courier_A,1,0.0713,1,1,0
ORD000016550,2026-05-30 18:37:11,167.21,1,Apparel,27.75,Credit Card,0.0,CUST001981,203,36,0,100453,Courier_A,1,0.0773,0,1,0
ORD000016551,2026-05-30 18:40:05,1055.43,3,Jewelry,0.0,Debit Card,0.0,CUST009413,728,10,4,100813,Courier_D,1,0.3352,4,4,0
ORD000016552,2026-05-30 18:40:48,1349.25,2,Footwear,22.06,COD,49.0,CUST007735,1408,23,1,100864,Courier_A,3,0.3007,4,1,0
ORD000016553,2026-05-30 18:41:52,706.24,2,Apparel,23.95,COD,20.0,CUST004586,738,34,6,100924,Courier_C,1,0.04,0,1,0
ORD000016554,2026-05-30 18:46:11,356.22,2,Footwear,0.0,COD,29.0,CUST003452,890,45,7,100472,Courier_C,2,0.068,2,2,1
ORD000016555,2026-05-30 18:46:21,857.7,2,Footwear,35.22,UPI,0.0,CUST008294,296,2,2,100588,Courier_D,3,0.1619,0,2,0
ORD000016556,2026-05-30 19:02:19,262.36,2,Electronics,57.17,COD,39.0,CUST004736,48,1,1,100517,Courier_C,1,0.2098,4,2,1
ORD000016557,2026-05-30 19:04:16,236.0,5,Apparel,29.63,COD,49.0,CUST001419,801,0,0,100111,Courier_D,3,0.1566,3,5,1
ORD000016558,2026-05-30 19:28:13,1143.34,2,Electronics,0.0,UPI,0.0,CUST003348,999,24,0,100185,Courier_B,2,0.1159,4,2,0
ORD000016559,2026-05-30 19:40:51,1446.14,1,Jewelry,0.0,COD,20.0,CUST001979,1133,5,1,100744,Courier_B,3,0.04,5,3,0
ORD000016560,2026-05-30 19:59:30,332.26,3,Apparel,18.55,UPI,0.0,CUST004594,1385,14,9,100122,Courier_B,2,0.069,1,3,0
ORD000016561,2026-05-30 20:04:44,236.92,2,Jewelry,9.17,COD,59.0,CUST009408,1001,11,1,100814,Courier_A,3,0.176,4,1,1
ORD000016562,2026-05-30 20:06:42,298.19,2,Beauty,18.73,Credit Card,0.0,CUST005042,638,30,8,100917,Courier_A,3,0.154,3,2,0
ORD000016563,2026-05-30 20:23:52,704.95,1,Footwear,24.9,UPI,0.0,CUST007730,1037,17,8,100305,Courier_C,1,0.04,0,2,0
ORD000016564,2026-05-30 20:36:38,237.14,2,Home,0.0,COD,79.0,CUST007469,766,46,7,100584,Courier_A,2,0.2291,2,3,1
ORD000016565,2026-05-30 20:43:18,1680.87,3,Apparel,0.0,Credit Card,0.0,CUST007467,715,32,1,100028,Courier_A,2,0.1208,5,5,0
ORD000016566,2026-05-30 21:12:55,414.92,1,Jewelry,0.0,COD,99.0,CUST005363,330,47,4,100056,Courier_B,2,0.1138,3,5,0
ORD000016567,2026-05-30 21:20:11,806.77,2,Apparel,18.18,UPI,0.0,CUST009369,97,37,2,100429,Courier_A,3,0.2619,5,3,0
ORD000016568,2026-05-30 21:26:38,332.1,1,Home,0.0,Debit Card,0.0,CUST000310,173,13,0,100111,Courier_D,3,0.1566,3,3,0
ORD000016569,2026-05-30 21:30:15,960.27,2,Apparel,0.0,COD,99.0,CUST000691,1320,3,3,100799,Courier_D,2,0.2739,3,5,0
ORD000016570,2026-05-30 21:45:26,1025.27,3,Home,0.0,COD,39.0,CUST006027,1422,41,6,100776,Courier_A,2,0.4046,5,5,1
ORD000016571,2026-05-30 21:59:59,157.24,1,Apparel,10.31,COD,49.0,CUST001759,351,13,7,100872,Courier_A,1,0.2031,1,2,1
ORD000016572,2026-05-30 22:06:13,349.42,1,Electronics,14.56,COD,49.0,CUST009471,672,18,1,100737,Courier_D,2,0.2454,0,3,1
ORD000016573,2026-05-30 22:15:04,530.97,2,Footwear,41.06,UPI,0.0,CUST002549,397,42,9,100701,Courier_C,2,0.2929,4,2,0
ORD000016574,2026-05-30 22:32:09,395.39,2,Beauty,10.93,COD,39.0,CUST000370,1061,7,7,100555,Courier_C,2,0.361,3,5,1
ORD000016575,2026-05-30 22:33:23,1208.66,2,Beauty,0.0,COD,79.0,CUST000535,29,42,5,100964,Courier_B,3,0.1464,0,4,0
ORD000016576,2026-05-30 22:35:17,373.25,2,Apparel,26.42,COD,29.0,CUST003431,694,20,6,100166,Courier_B,1,0.3713,5,1,1
ORD000016577,2026-05-30 22:44:00,1066.23,3,Jewelry,0.0,COD,39.0,CUST000993,502,21,1,100234,Courier_D,2,0.4839,4,2,0
ORD000016578,2026-05-30 22:49:57,886.9,1,Jewelry,24.0,UPI,0.0,CUST004158,1225,22,2,100334,Courier_C,2,0.1745,3,5,0
ORD000016579,2026-05-30 22:58:41,552.05,1,Electronics,0.0,UPI,0.0,CUST008014,296,48,3,100583,Courier_D,1,0.0891,0,2,0
ORD000016580,2026-05-30 23:08:01,1102.22,1,Apparel,0.0,COD,39.0,CUST002045,1146,17,8,100352,Courier_D,1,0.3462,2,2,1
ORD000016581,2026-05-30 23:15:28,175.85,2,Apparel,10.33,COD,20.0,CUST001634,1060,21,9,100602,Courier_E,3,0.1766,0,5,0
ORD000016582,2026-05-30 23:18:50,572.86,2,Home,0.0,COD,79.0,CUST008177,1245,24,7,100706,Courier_E,1,0.2725,3,4,0
ORD000016583,2026-05-30 23:39:11,323.96,1,Home,0.0,Debit Card,0.0,CUST003670,51,21,5,100351,Courier_D,1,0.3455,5,4,1
ORD000016584,2026-05-30 23:42:25,552.51,3,Electronics,12.19,COD,99.0,CUST006549,870,33,0,100937,Courier_B,1,0.1365,3,5,1
ORD000016585,2026-05-30 23:53:50,413.42,1,Apparel,0.0,COD,29.0,CUST003891,1319,1,1,100241,Courier_D,2,0.3027,0,5,1
ORD000016586,2026-05-30 23:55:28,631.43,5,Jewelry,0.0,UPI,0.0,CUST000689,173,6,4,100531,Courier_B,1,0.1087,3,1,0
ORD000016587,2026-05-30 23:59:04,606.43,1,Home,25.57,COD,29.0,CUST004503,797,9,2,100846,Courier_A,1,0.1856,3,4,0
ORD000016588,2026-05-31 00:00:17,672.5,2,Home,29.87,COD,79.0,CUST002544,471,8,1,100743,Courier_B,1,0.4716,1,2,0
ORD000016589,2026-05-31 00:08:56,694.16,2,Electronics,0.0,UPI,0.0,CUST009980,481,20,6,100346,Courier_B,3,0.55,0,4,1
ORD000016590,2026-05-31 00:24:36,952.12,2,Apparel,0.0,Credit Card,0.0,CUST008085,1144,4,4,100224,Courier_D,3,0.1897,1,5,0
ORD000016591,2026-05-31 00:33:11,219.87,2,Apparel,32.36,COD,29.0,CUST000375,489,34,6,100248,Courier_B,3,0.3921,5,3,1
ORD000016592,2026-05-31 00:36:38,904.6,2,Apparel,0.0,UPI,0.0,CUST004866,1235,37,9,100767,Courier_D,2,0.2196,3,4,0
ORD000016593,2026-05-31 00:37:52,179.45,5,Home,0.0,COD,39.0,CUST001226,964,7,7,100063,Courier_D,3,0.2027,4,3,1
ORD000016594,2026-05-31 00:46:18,64.36,2,Home,0.0,UPI,0.0,CUST009674,40,19,2,100267,Courier_A,2,0.3152,3,5,1
ORD000016595,2026-05-31 00:47:13,2916.01,1,Footwear,23.51,COD,49.0,CUST002465,462,47,2,100050,Courier_A,3,0.4229,1,2,0
ORD000016596,2026-05-31 00:50:01,283.99,2,Apparel,31.88,COD,20.0,CUST004125,1451,10,8,100924,Courier_C,1,0.04,4,5,1
ORD000016597,2026-05-31 00:50:23,420.55,4,Home,0.0,COD,59.0,CUST006392,281,45,7,100061,Courier_A,3,0.3474,1,3,0
ORD000016598,2026-05-31 00:56:49,135.51,3,Apparel,0.0,COD,99.0,CUST001520,138,47,3,100933,Courier_C,2,0.2362,0,5,1
ORD000016599,2026-05-31 00:59:48,418.4,1,Electronics,0.0,UPI,0.0,CUST002478,1138,12,0,100130,Courier_A,2,0.2388,4,3,0
ORD000016600,2026-05-31 01:03:29,710.12,2,Electronics,0.0,Debit Card,0.0,CUST008067,1000,47,6,100360,Courier_C,3,0.1213,1,1,1
ORD000016601,2026-05-31 01:06:50,730.86,1,Footwear,10.1,COD,99.0,CUST001398,1243,22,5,100712,Courier_E,3,0.3095,0,2,1
ORD000016602,2026-05-31 01:11:37,229.2,2,Jewelry,0.0,UPI,0.0,CUST000160,831,39,8,100251,Courier_B,2,0.2824,3,3,1
ORD000016603,2026-05-31 01:18:22,422.03,2,Electronics,16.47,Debit Card,0.0,CUST008592,1102,8,8,100495,Courier_C,2,0.1865,1,5,0
ORD000016604,2026-05-31 01:32:56,808.36,3,Footwear,10.4,UPI,0.0,CUST004291,915,36,3,100769,Courier_A,2,0.342,2,5,0
ORD000016605,2026-05-31 01:40:57,728.39,4,Home,0.0,COD,59.0,CUST007025,1043,22,5,100596,Courier_B,2,0.2339,2,3,1
ORD000016606,2026-05-31 01:54:03,666.88,2,Jewelry,3.72,COD,29.0,CUST001539,1417,35,8,100231,Courier_D,3,0.3985,0,3,1
ORD000016607,2026-05-31 01:57:42,1105.82,1,Jewelry,35.26,COD,99.0,CUST000703,1342,12,7,100273,Courier_B,3,0.0487,1,1,0
ORD000016608,2026-05-31 01:59:00,551.59,2,Electronics,0.0,COD,49.0,CUST003903,1217,29,9,100096,Courier_A,1,0.1134,1,5,0
ORD000016609,2026-05-31 02:09:25,1833.16,2,Electronics,0.0,Debit Card,0.0,CUST000315,359,32,8,100985,Courier_C,2,0.04,3,5,1
ORD000016610,2026-05-31 02:09:53,476.03,1,Footwear,0.0,UPI,0.0,CUST006082,348,26,3,100067,Courier_A,2,0.2827,5,3,0
ORD000016611,2026-05-31 02:11:48,1049.02,3,Footwear,0.0,UPI,0.0,CUST005271,506,29,9,100442,Courier_B,1,0.2042,1,3,0
ORD000016612,2026-05-31 02:16:47,1079.33,4,Apparel,37.31,COD,29.0,CUST005394,976,36,1,100543,Courier_B,1,0.2293,2,4,1
ORD000016613,2026-05-31 02:28:04,162.18,3,Footwear,0.0,COD,79.0,CUST001063,568,2,2,100500,Courier_A,1,0.2367,1,4,0
ORD000016614,2026-05-31 02:29:14,856.39,1,Apparel,0.0,COD,20.0,CUST008853,0,20,0,100684,Courier_C,1,0.2126,1,4,0
ORD000016615,2026-05-31 02:30:44,360.64,7,Electronics,22.26,Credit Card,0.0,CUST009016,576,39,2,100179,Courier_A,2,0.2376,2,5,1
ORD000016616,2026-05-31 02:33:23,268.52,2,Beauty,19.03,COD,99.0,CUST004462,488,12,5,100743,Courier_A,1,0.4716,3,4,1
ORD000016617,2026-05-31 02:33:41,428.57,5,Beauty,18.76,Credit Card,0.0,CUST006865,1409,20,7,100107,Courier_B,2,0.2338,4,1,0
ORD000016618,2026-05-31 02:35:00,684.95,4,Apparel,3.7,Debit Card,0.0,CUST007615,1275,0,0,100252,Courier_A,1,0.1214,2,1,0
ORD000016619,2026-05-31 02:36:14,172.1,2,Apparel,11.75,COD,79.0,CUST008836,1407,47,7,100205,Courier_E,1,0.3891,0,4,1
ORD000016620,2026-05-31 02:38:43,614.93,3,Beauty,19.61,Credit Card,0.0,CUST005665,865,3,3,100295,Courier_D,2,0.2375,0,1,1
ORD000016621,2026-05-31 02:50:21,505.7,1,Home,0.0,UPI,0.0,CUST007397,249,4,4,100534,Courier_E,2,0.2156,5,3,0
ORD000016622,2026-05-31 03:00:45,1380.97,1,Home,0.0,UPI,0.0,CUST008235,367,29,2,100483,Courier_A,3,0.0824,4,1,0
ORD000016623,2026-05-31 03:05:03,362.55,4,Beauty,0.0,UPI,0.0,CUST008753,36,5,5,100805,Courier_B,3,0.2423,5,5,1
ORD000016624,2026-05-31 03:23:58,1559.09,1,Apparel,1.57,Debit Card,0.0,CUST008949,755,32,7,100493,Courier_B,2,0.04,1,2,1
ORD000016625,2026-05-31 03:28:34,820.11,3,Apparel,0.0,Net Banking,0.0,CUST005533,540,26,2,100246,Courier_E,3,0.55,1,1,1
ORD000016626,2026-05-31 03:31:12,585.93,1,Jewelry,26.63,UPI,0.0,CUST003967,1179,9,6,100665,Courier_B,3,0.2392,4,4,0
ORD000016627,2026-05-31 03:52:06,1667.25,3,Apparel,0.0,COD,59.0,CUST008978,329,0,0,100099,Courier_D,1,0.3129,5,5,0
ORD000016628,2026-05-31 04:06:53,2801.83,2,Electronics,27.22,COD,39.0,CUST002612,351,29,5,100624,Courier_C,2,0.0604,4,5,0
ORD000016629,2026-05-31 04:26:12,508.55,2,Jewelry,0.0,COD,79.0,CUST000262,766,46,7,100706,Courier_D,1,0.2725,4,4,0
ORD000016630,2026-05-31 04:31:41,332.93,1,Home,0.0,COD,79.0,CUST001855,1057,37,9,100448,Courier_B,2,0.1938,1,3,0
ORD000016631,2026-05-31 04:39:22,848.26,3,Electronics,0.0,Debit Card,0.0,CUST009130,1057,34,5,100256,Courier_A,3,0.4914,1,5,1
ORD000016632,2026-05-31 04:55:54,192.78,4,Home,9.39,COD,49.0,CUST000760,1028,46,4,100202,Courier_C,2,0.3764,2,4,0
ORD000016633,2026-05-31 05:02:10,212.55,1,Footwear,0.0,Net Banking,0.0,CUST008497,1120,26,6,100643,Courier_A,2,0.3849,4,4,0
ORD000016634,2026-05-31 05:05:54,1712.14,3,Electronics,51.65,Credit Card,0.0,CUST007241,988,17,2,100383,Courier_C,1,0.1627,2,3,0
ORD000016635,2026-05-31 05:07:49,950.98,2,Apparel,14.51,UPI,0.0,CUST001013,1380,19,4,100343,Courier_C,2,0.1846,1,5,0
ORD000016636,2026-05-31 05:15:28,302.92,1,Footwear,0.0,Debit Card,0.0,CUST003442,1249,35,7,100884,Courier_B,3,0.2815,5,1,1
ORD000016637,2026-05-31 05:48:15,7391.14,2,Beauty,0.0,UPI,0.0,CUST007596,534,8,7,100780,Courier_C,3,0.1062,2,5,0
ORD000016638,2026-05-31 06:12:32,199.2,1,Apparel,0.0,COD,79.0,CUST003726,35,47,2,100531,Courier_C,1,0.1087,4,2,0
ORD000016639,2026-05-31 06:13:13,988.09,1,Apparel,0.0,Credit Card,0.0,CUST001848,1304,15,2,100494,Courier_C,1,0.4143,0,2,0
ORD000016640,2026-05-31 06:38:00,318.24,2,Electronics,2.72,UPI,0.0,CUST007999,316,0,0,100538,Courier_A,2,0.1385,5,1,0
ORD000016641,2026-05-31 06:41:48,2502.03,4,Home,13.8,Net Banking,0.0,CUST009527,621,1,1,100037,Courier_B,3,0.55,3,3,0
ORD000016642,2026-05-31 06:44:00,393.57,3,Electronics,0.0,UPI,0.0,CUST004228,1052,26,9,100642,Courier_E,3,0.1144,5,4,1
ORD000016643,2026-05-31 06:44:11,479.29,5,Home,0.0,Credit Card,0.0,CUST003887,1132,20,9,100007,Courier_D,3,0.2982,3,3,1
ORD000016644,2026-05-31 06:52:05,141.6,4,Electronics,22.27,UPI,0.0,CUST007900,1256,10,4,100521,Courier_A,1,0.2235,4,1,0
ORD000016645,2026-05-31 07:02:33,3184.71,1,Home,25.48,COD,29.0,CUST002795,1226,16,0,100546,Courier_B,2,0.2392,3,4,0
ORD000016646,2026-05-31 07:21:42,367.1,2,Footwear,0.0,COD,99.0,CUST009229,1085,25,8,100990,Courier_B,2,0.2402,0,3,1
ORD000016647,2026-05-31 07:36:57,883.73,2,Electronics,18.3,COD,29.0,CUST008982,852,33,4,100268,Courier_A,2,0.1257,4,3,1
ORD000016648,2026-05-31 07:37:38,604.12,1,Apparel,28.23,COD,99.0,CUST005715,121,23,3,100625,Courier_A,1,0.1212,1,1,1
ORD000016649,2026-05-31 07:49:30,387.16,2,Electronics,0.0,COD,79.0,CUST003297,577,39,5,100170,Courier_A,1,0.4685,0,2,1
ORD000016650,2026-05-31 07:50:16,101.28,2,Footwear,0.0,COD,20.0,CUST000543,1118,38,7,100904,Courier_A,2,0.0769,0,5,1
ORD000016651,2026-05-31 07:51:45,501.38,5,Jewelry,0.0,UPI,0.0,CUST003963,1012,36,4,100850,Courier_D,3,0.171,5,4,0
ORD000016652,2026-05-31 07:59:10,484.27,1,Footwear,0.0,COD,49.0,CUST000316,1280,34,7,100793,Courier_B,3,0.04,2,4,1
ORD000016653,2026-05-31 08:02:30,776.67,2,Footwear,0.0,COD,20.0,CUST006378,770,19,2,100501,Courier_A,2,0.3316,3,1,0
ORD000016654,2026-05-31 08:06:57,3348.86,1,Electronics,0.0,COD,79.0,CUST003721,40,10,0,100762,Courier_A,3,0.1643,4,5,1
ORD000016655,2026-05-31 08:10:37,1007.87,2,Apparel,23.76,Credit Card,0.0,CUST008857,0,33,7,100722,Courier_B,3,0.3391,2,4,1
ORD000016656,2026-05-31 08:11:27,1197.38,1,Apparel,0.0,Credit Card,0.0,CUST007886,211,18,6,100475,Courier_C,3,0.1098,3,4,0
ORD000016657,2026-05-31 08:17:04,471.47,2,Footwear,24.56,UPI,0.0,CUST001615,1368,23,6,100038,Courier_A,1,0.2328,2,1,0
ORD000016658,2026-05-31 08:18:24,210.48,2,Electronics,9.59,UPI,0.0,CUST004147,167,6,2,100149,Courier_E,1,0.2402,4,3,0
ORD000016659,2026-05-31 08:23:21,481.35,2,Electronics,0.0,Debit Card,0.0,CUST000006,1168,43,4,100568,Courier_A,2,0.0886,0,3,1
ORD000016660,2026-05-31 08:49:28,334.42,2,Home,0.0,COD,59.0,CUST005041,1159,3,3,100560,Courier_A,2,0.4698,1,1,1
ORD000016661,2026-05-31 08:54:07,578.21,1,Apparel,0.0,COD,39.0,CUST004857,422,27,6,100410,Courier_B,1,0.24,3,3,0
ORD000016662,2026-05-31 09:13:11,405.32,2,Apparel,6.1,COD,39.0,CUST000495,219,17,0,100469,Courier_D,3,0.295,1,4,1
ORD000016663,2026-05-31 09:15:17,157.25,2,Apparel,21.78,COD,29.0,CUST002384,415,8,2,100721,Courier_E,3,0.4722,1,1,0
ORD000016664,2026-05-31 09:31:11,1658.36,1,Electronics,0.0,COD,49.0,CUST007051,990,13,6,100516,Courier_C,3,0.0991,2,3,0
ORD000016665,2026-05-31 09:52:57,537.74,3,Apparel,0.0,Net Banking,0.0,CUST002775,326,5,5,100622,Courier_A,1,0.292,2,4,1
ORD000016666,2026-05-31 09:59:02,462.19,2,Home,0.0,UPI,0.0,CUST003866,80,48,0,100437,Courier_B,3,0.2843,2,2,0
ORD000016667,2026-05-31 10:02:08,248.68,2,Electronics,43.99,UPI,0.0,CUST006211,243,47,7,100504,Courier_A,1,0.2816,2,2,0
ORD000016668,2026-05-31 10:11:00,411.45,2,Home,0.0,UPI,0.0,CUST001606,776,43,3,100481,Courier_E,3,0.3374,1,3,0
ORD000016669,2026-05-31 10:13:39,301.68,3,Electronics,0.0,UPI,0.0,CUST004159,1052,30,9,100882,Courier_B,2,0.0647,2,3,0
ORD000016670,2026-05-31 10:26:33,231.55,2,Electronics,0.0,COD,39.0,CUST007877,748,1,1,100496,Courier_A,1,0.3558,2,3,0
ORD000016671,2026-05-31 10:52:02,685.52,1,Apparel,41.67,UPI,0.0,CUST004127,281,48,3,100754,Courier_E,2,0.2616,5,1,1
ORD000016672,2026-05-31 11:14:18,413.62,2,Electronics,0.0,COD,20.0,CUST004721,841,19,5,100097,Courier_E,3,0.507,1,4,0
ORD000016673,2026-05-31 11:23:47,1095.41,1,Apparel,10.83,COD,49.0,CUST000831,1227,38,3,100357,Courier_A,3,0.1273,5,3,1
ORD000016674,2026-05-31 11:25:57,451.11,2,Apparel,29.9,UPI,0.0,CUST001574,1083,9,2,100795,Courier_A,1,0.3023,2,4,0
ORD000016675,2026-05-31 11:28:43,659.73,2,Footwear,17.58,UPI,0.0,CUST002376,192,46,9,100347,Courier_B,3,0.3956,4,3,1
ORD000016676,2026-05-31 11:38:13,644.86,2,Jewelry,38.4,Debit Card,0.0,CUST003496,1098,38,9,100614,Courier_D,3,0.2702,5,5,0
ORD000016677,2026-05-31 11:41:29,818.81,4,Electronics,13.53,Net Banking,0.0,CUST002971,726,31,7,100880,Courier_C,1,0.1266,0,1,0
ORD000016678,2026-05-31 11:42:15,307.07,2,Jewelry,17.98,UPI,0.0,CUST000445,369,48,6,100555,Courier_B,2,0.361,4,2,1
ORD000016679,2026-05-31 11:48:55,1235.58,4,Footwear,26.95,COD,59.0,CUST000197,1342,34,2,100469,Courier_B,3,0.295,4,2,1
